i,p,dist_m,uncovered,cluster_solved,lat_i,lon_i,cluster_i,w_i,lat_p,lon_p,cluster_p
2467,5.0,360.93588569215325,0,3,25.672047404122367,-100.26244299635874,3,172.35999015363137,25.66949230314934,-100.26280809585057,3.0
2489,,,1,3,25.66116662022908,-100.26611717733624,3,56.570033892561696,,,
2495,,,1,3,25.669931087067123,-100.26063353397168,3,59.82140530031009,,,
2506,,,1,3,25.67286769841953,-100.2590106392374,3,106.83971212266364,,,
2510,,,1,3,25.665367085899074,-100.27394080715598,3,73.38323448431774,,,
2511,,,1,3,25.66662189196986,-100.27681915716211,3,46.02313215202764,,,
2523,2874.0,172.47115022565728,0,3,25.677959863417446,-100.25219940270453,3,73.73156994120521,25.677174770063598,-100.25333590548303,3.0
2526,,,1,3,25.665281298426432,-100.27154668094602,3,51.79406927375227,,,
2528,,,1,3,25.66023006245222,-100.26459807720357,3,15.627632224570997,,,
2529,14.0,206.07978916599237,0,3,25.675975606807402,-100.26604973628162,3,60.748597347702926,25.67596948502003,-100.26647713009457,3.0
2551,,,1,3,25.66932747548142,-100.25777281357554,3,83.05493462577692,,,
2552,,,1,3,25.66818145487087,-100.25203820652905,3,36.857978487171174,,,
2553,2567.0,159.28635153464677,0,3,25.66153908249039,-100.27512506680853,3,136.4124697913676,25.6629822717345,-100.27393721508314,3.0
2568,11.0,331.6783271240205,0,3,25.675640599749116,-100.26994786121436,3,94.2714900075089,25.67352359302248,-100.26994056964946,3.0
2577,14.0,247.59586196557424,0,3,25.675981148122673,-100.26560719242889,3,133.00256035836992,25.67596948502003,-100.26647713009457,3.0
2580,,,1,3,25.673110405121246,-100.2461180784733,3,22.831555272662623,,,
2595,2567.0,229.30841648248858,0,3,25.660994169478602,-100.2734007156947,3,115.1216791987626,25.6629822717345,-100.27393721508314,3.0
2600,,,1,3,25.668093861021227,-100.26060156675602,3,47.86840533276916,,,
2601,156.0,250.02788888144653,0,3,25.674574613028124,-100.26576041378831,3,133.00041991089623,25.67258082671206,-100.26503020384384,3.0
2612,2874.0,323.6742464595376,0,3,25.67542610658808,-100.25224941739158,3,75.46265484797954,25.677174770063598,-100.25333590548303,3.0
2615,,,1,3,25.668289854442534,-100.2559177525537,3,12.33594378577262,,,
2617,11.0,148.7824062151634,0,3,25.672960417657656,-100.27101261485777,3,56.28881139731053,25.67352359302248,-100.26994056964946,3.0
2639,,,1,3,25.671302463324253,-100.25008970644224,3,315.9519573592603,,,
2645,14.0,247.59586196557424,0,3,25.676299086638164,-100.265612747818,3,45.788155959415334,25.67596948502003,-100.26647713009457,3.0
2659,5.0,135.36231683221249,0,3,25.670634790261488,-100.26266932751597,3,9.110093082675585,25.66949230314934,-100.26280809585057,3.0
2663,,,1,3,25.663353434868835,-100.26442434438715,3,141.96437567062938,,,
2665,,,1,3,25.657470972536643,-100.281811539495,3,36.90065945607227,,,
2666,,,1,3,25.663894582954732,-100.26869917781664,3,44.65693014577162,,,
2672,3063.0,153.11712436897116,0,3,25.66174991996436,-100.27131045348663,3,33.60652844686877,25.662828247441897,-100.27016236227469,3.0
2673,,,1,3,25.666102356307164,-100.2784667838572,3,193.139677115194,,,
2677,,,1,3,25.660510036477945,-100.26897777631886,3,61.95911800360945,,,
2681,,,1,3,25.671124731263298,-100.26101711875259,3,100.28981494078036,,,
2683,,,1,3,25.65701403894357,-100.28282059479217,3,110.20916033308706,,,
2686,,,1,3,25.685200131854266,-100.26316213189243,3,9.161081052893584,,,
