i,p,dist_m,uncovered,cluster_solved,lat_i,lon_i,cluster_i,w_i,lat_p,lon_p,cluster_p
868,747.0,311.68924460225355,0,5,18.01464764409528,-92.95562647249871,5,154.442528458948,18.014266957403557,-92.95847600442134,5.0
879,718.0,62.38904646830109,0,5,18.011622389959022,-92.94042188597571,5,233.6554820916927,18.012377877805196,-92.94069832188343,5.0
888,718.0,98.2755479807058,0,5,18.0123433036816,-92.9400796922533,5,63.81848450854999,18.012377877805196,-92.94069832188343,5.0
904,918.0,334.92293248206073,0,5,18.014024107141058,-92.9505853204458,5,1.906931383867568,18.012320110939108,-92.95139500455784,5.0
908,370.0,39.49583298253746,0,5,18.003549366919593,-92.93852355056482,5,72.5420689387926,18.003875927537138,-92.93836853355899,5.0
916,,,1,5,18.01001477809144,-92.93629096141547,5,32.89015258852423,,,
917,,,1,5,18.011357161432773,-92.93516486298597,5,88.84342502835273,,,
933,,,1,5,18.00515274924077,-92.94633985754385,5,50.2623997520506,,,
942,,,1,5,17.999863059972625,-92.93574555849342,5,43.80513325650086,,,
950,,,1,5,18.0072160799961,-92.94666642813108,5,38.495670023399654,,,
959,,,1,5,18.019720524129628,-92.94669867040872,5,51.4253917679514,,,
961,370.0,40.35172400557142,0,5,18.004532311953337,-92.93805880980814,5,2.8608729905917607,18.003875927537138,-92.93836853355899,5.0
965,,,1,5,18.005895189763766,-92.94015784488649,5,65.6226223278085,,,
999,718.0,98.2755479807058,0,5,18.012101948270654,-92.94046593387316,5,50.82020807388379,18.012377877805196,-92.94069832188343,5.0
1026,918.0,78.70657559743776,0,5,18.01165894952997,-92.95269476515043,5,177.34689714117553,18.012320110939108,-92.95139500455784,5.0
1060,718.0,330.63359808751454,0,5,18.010144310040147,-92.9397911365458,5,88.8028755345585,18.012377877805196,-92.94069832188343,5.0
1068,370.0,311.2770707497937,0,5,18.001371358371117,-92.93799082345251,5,51.97703767850808,18.003875927537138,-92.93836853355899,5.0
1087,212.0,46.024422420249024,0,5,18.014582500739266,-92.94720086764292,5,64.95999595019083,18.014731601059758,-92.94725348884562,5.0
1088,,,1,5,18.006654906640303,-92.94322327206729,5,115.35293612225948,,,
1095,747.0,209.16384847343474,0,5,18.015038664939567,-92.95741946753593,5,31.632254791452937,18.014266957403557,-92.95847600442134,5.0
1098,835.0,0.0,0,5,18.0047435359546,-92.94034537348915,5,39.331489343358776,18.0046695132665,-92.9404999056337,5.0
1107,,,1,5,18.01240872652292,-92.94837231038315,5,23.70199737367232,,,
1125,370.0,250.21151364915627,0,5,18.005781653831512,-92.93837886069063,5,24.66868863303203,18.003875927537138,-92.93836853355899,5.0
1132,,,1,5,18.006880414887956,-92.94934815538394,5,124.7282845189505,,,
1133,,,1,5,18.00887241185298,-92.94185637402661,5,40.107724105103344,,,
1137,,,1,5,18.002182179140235,-92.94156070712573,5,58.734711597917375,,,
1146,718.0,245.70894104515216,0,5,18.01046850227345,-92.9390211547512,5,95.34649067521691,18.012377877805196,-92.94069832188343,5.0
1147,718.0,0.0,0,5,18.012377877805196,-92.94069832188343,5,64.03025048680767,18.012377877805196,-92.94069832188343,5.0
1171,918.0,235.02320760523497,0,5,18.013016574667514,-92.95274657776817,5,641.0542698566969,18.012320110939108,-92.95139500455784,5.0
1172,,,1,5,18.00620191388058,-92.94339762891981,5,37.525898932208406,,,
1203,747.0,0.0,0,5,18.014266957403557,-92.95847600442134,5,108.66893763024174,18.014266957403557,-92.95847600442134,5.0
1208,370.0,64.83020944401527,0,5,18.003885516529966,-92.93749186500199,5,119.69060468875882,18.003875927537138,-92.93836853355899,5.0
1212,,,1,5,18.008763452744805,-92.94036379513506,5,150.29828056022123,,,
1215,,,1,5,18.007431691114984,-92.94021288182356,5,84.83903481921507,,,
1221,747.0,334.4579573448816,0,5,18.0161768281136,-92.95733117170492,5,175.84585537055906,18.014266957403557,-92.95847600442134,5.0
1224,835.0,348.6312953786971,0,5,18.006680709370727,-92.93841892059773,5,648.6345359759997,18.0046695132665,-92.9404999056337,5.0
1227,370.0,357.9749191907051,0,5,18.001397957144793,-92.93889632957818,5,208.49903084719,18.003875927537138,-92.93836853355899,5.0
1240,,,1,5,18.00076108248277,-92.93869678217685,5,37.42446535868281,,,
1241,212.0,88.26959863339161,0,5,18.014209776091075,-92.94785086412361,5,272.99700196529847,18.014731601059758,-92.94725348884562,5.0
1245,,,1,5,18.006151813945092,-92.94252222848112,5,66.25836750803111,,,
