"CVEGEO","CVE_ENT","NOM_ENT","CVE_MUN","NOM_MUN","CVE_LOC","NOM_LOC","CVE_AGEB","CVE_MZA","POBTOT","POBFEM","POBMAS","POB0_14","POB0_14_P","P15A29A","P15A29A_P","P30A59A","P30A59A_P","P_60YMAS","P_60YMAS_P","P_CD_T","P_CD_P","GRAPROES","GRAPROES_F","GRAPROES_M","VIVTOT","VIVPAR","VIVPAR_P","TVIPAHAB","TVIPAHAB_P","VIVNOHAB","VIVNOHAB_P","PROM_OCUP","PRO_OCUP_C","V3MASOCU","V3MASOCU_P","VPH_PIDT","VPH_PIDT_P","VPH_C_EL","VPH_C_EL_P","VPH_EXSA","VPH_EXSA_P","VPH_DREN","VPH_DREN_P","RECUCALL_C","RAMPAS_C","PASOPEAT_C","BANQUETA_C","GUARNICI_C","CICLOVIA_C","CICLOCAR_C","ALUMPUB_C","LETRERO_C","TELPUB_C","ARBOLES_C","DRENAJEP_C","TRANSCOL_C","ACESOPER_C","ACESOAUT_C","PUESSEMI_C","PUESAMBU_C","RECUCALL_D","RAMPAS_D","BANQUETA_D","GUARNICI_D","ALUMPUB_D","LETRERO_D","TELPUB_D","ARBOLES_D","DRENAJEP_D","TRANSCOL_D","ACESOPER_D","ACESOAUT_D","PUESSEMI_D","PUESAMBU_D","FECHA_POLI","FECHA_INF"
"0901600010849025","09","Ciudad de México","016","Miguel Hidalgo","0001","Miguel Hidalgo","0849","025","0","0","0","0","0.0","0","0.0","0","0.0","0","0.0","0","0.0","0.0","0.0","0.0","0","0","0.0","0","0.0","0","0.0","0.0","0.0","0","0.0","0","0.0","0","0.0","0","0.0","0","0.0","1","2","1","1","1","3","3","3","3","3","3","2","1","3","3","3","3","Todas las vialidades","Alguna vialidad","Todas las vialidades","Todas las vialidades","Ninguna vialidad","Ninguna vialidad","Ninguna vialidad","Ninguna vialidad","Alguna vialidad","Todas las vialidades","Restricción en ninguna vialidad","Restricción en ninguna vialidad","Ninguna vialidad","Ninguna vialidad","2020","2020"
"0901500010841012","09","Ciudad de México","015","Cuauhtémoc","0001","Cuauhtémoc","0841","012","142","73","69","8","5.63","36","25.35","61","42.96","37","26.06","8","5.63","13.9","13.51","14.31","67","67","100.0","61","91.04","6","8.96","2.33","0.72","0","0.0","61","100.0","61","100.0","61","100.0","61","100.0","1","2","2","2","1","3","3","1","2","2","1","2","3","3","3","2","2","Todas las vialidades","Alguna vialidad","Alguna vialidad","Todas las vialidades","Todas las vialidades","Alguna vialidad","Alguna vialidad","Todas las vialidades","Alguna vialidad","Ninguna vialidad","Restricción en ninguna vialidad","Restricción en ninguna vialidad","Alguna vialidad","Alguna vialidad","2020","2020"
"0901500010894004","09","Ciudad de México","015","Cuauhtémoc","0001","Cuauhtémoc","0894","004","537","299","238","92","17.13","107","19.93","236","43.95","102","18.99","23","4.28","11.57","11.19","12.01","204","204","100.0","181","88.73","23","11.27","2.97","0.84","5","2.76","181","100.0","180","99.45","180","99.45","181","100.0","1","2","1","2","2","3","3","1","1","2","1","1","2","3","3","2","3","Todas las vialidades","Alguna vialidad","Alguna vialidad","Alguna vialidad","Todas las vialidades","Todas las vialidades","Alguna vialidad","Todas las vialidades","Todas las vialidades","Alguna vialidad","Restricción en ninguna vialidad","Restricción en ninguna vialidad","Alguna vialidad","Ninguna vialidad","2020","2020"
"0901600010637026","09","Ciudad de México","016","Miguel Hidalgo","0001","Miguel Hidalgo","0637","026","152","85","67","30","19.74","20","13.16","77","50.66","25","16.45","-1","-1.0","14.69","14.09","15.51","59","59","100.0","57","96.61","-1","3.39","2.67","0.57","0","0.0","57","100.0","57","100.0","57","100.0","57","100.0","1","1","1","1","1","2","3","2","2","2","1","2","2","3","3","3","3","Todas las vialidades","Todas las vialidades","Todas las vialidades","Todas las vialidades","Alguna vialidad","Alguna vialidad","Alguna vialidad","Todas las vialidades","Alguna vialidad","Alguna vialidad","Restricción en ninguna vialidad","Restricción en ninguna vialidad","Ninguna vialidad","Ninguna vialidad","2020","2020"
"0901500010822010","09","Ciudad de México","015","Cuauhtémoc","0001","Cuauhtémoc","0822","010","129","65","64","11","8.53","15","11.63","69","53.49","34","26.36","5","3.88","14.86","14.44","15.32","77","77","100.0","63","81.82","14","18.18","2.05","0.52","0","0.0","63","100.0","63","100.0","63","100.0","63","100.0","1","1","1","1","1","3","3","2","2","2","1","1","3","3","3","2","3","Todas las vialidades","Todas las vialidades","Todas las vialidades","Todas las vialidades","Alguna vialidad","Alguna vialidad","Alguna vialidad","Todas las vialidades","Todas las vialidades","Ninguna vialidad","Restricción en ninguna vialidad","Restricción en ninguna vialidad","Alguna vialidad","Ninguna vialidad","2020","2020"
"0901600010891023","09","Ciudad de México","016","Miguel Hidalgo","0001","Miguel Hidalgo","0891","023","201","103","98","22","10.95","43","21.39","112","55.72","24","11.94","5","2.49","14.46","14.11","14.8","117","117","100.0","95","81.2","22","18.8","2.12","0.63","-1","-1.0","95","100.0","95","100.0","95","100.0","95","100.0","1","1","1","1","1","3","3","1","1","3","1","1","2","3","3","3","3","Todas las vialidades","Todas las vialidades","Todas las vialidades","Todas las vialidades","Todas las vialidades","Todas las vialidades","Ninguna vialidad","Todas las vialidades","Todas las vialidades","Alguna vialidad","Restricción en ninguna vialidad","Restricción en ninguna vialidad","Ninguna vialidad","Ninguna vialidad","2020","2020"
"0901600011029018","09","Ciudad de México","016","Miguel Hidalgo","0001","Miguel Hidalgo","1029","018","54","29","25","7","12.96","24","44.44","19","35.19","4","7.41","-1","-1.0","14.4","14.29","14.52","17","16","94.12","14","87.5","-1","12.5","3.0","0.67","0","0.0","13","100.0","13","100.0","13","100.0","13","100.0","1","1","1","1","1","2","3","1","2","3","1","2","2","3","3","3","3","Todas las vialidades","Todas las vialidades","Todas las vialidades","Todas las vialidades","Todas las vialidades","Alguna vialidad","Ninguna vialidad","Todas las vialidades","Alguna vialidad","Alguna vialidad","Restricción en ninguna vialidad","Restricción en ninguna vialidad","Ninguna vialidad","Ninguna vialidad","2020","2020"
"0901600010942003","09","Ciudad de México","016","Miguel Hidalgo","0001","Miguel Hidalgo","0942","003","64","41","23","9","14.06","12","18.75","23","35.94","20","31.25","0","0.0","12.02","10.91","13.95","15","15","100.0","15","100.0","0","0.0","4.27","0.57","0","0.0","15","100.0","15","100.0","15","100.0","15","100.0","1","3","1","1","1","3","3","2","2","3","1","2","2","3","3","3","3","Todas las vialidades","Ninguna vialidad","Todas las vialidades","Todas las vialidades","Alguna vialidad","Alguna vialidad","Ninguna vialidad","Todas las vialidades","Alguna vialidad","Alguna vialidad","Restricción en ninguna vialidad","Restricción en ninguna vialidad","Ninguna vialidad","Ninguna vialidad","2020","2020"
"0901500010945014","09","Ciudad de México","015","Cuauhtémoc","0001","Cuauhtémoc","0945","014","3","-1","-1","-1","-1.0","-1","-1.0","-1","-1.0","-1","-1.0","-1","-1.0","-1.0","-1.0","-1.0","8","-1","-1.0","-1","-1.0","-1","-1.0","-1.0","-1.0","-1","-1.0","-1","-1.0","-1","-1.0","-1","-1.0","-1","-1.0","1","2","2","1","1","2","3","1","2","2","1","1","2","3","3","3","2","Todas las vialidades","Alguna vialidad","Todas las vialidades","Todas las vialidades","Todas las vialidades","Alguna vialidad","Alguna vialidad","Todas las vialidades","Todas las vialidades","Alguna vialidad","Restricción en ninguna vialidad","Restricción en ninguna vialidad","Ninguna vialidad","Alguna vialidad","2020","2020"
"0901600010815023","09","Ciudad de México","016","Miguel Hidalgo","0001","Miguel Hidalgo","0815","023","90","53","37","14","15.56","18","20.0","36","40.0","22","24.44","3","3.33","14.37","13.57","15.6","34","34","100.0","32","94.12","-1","5.88","2.81","0.52","0","0.0","32","100.0","32","100.0","32","100.0","32","100.0","7","7","7","7","7","7","7","7","7","7","7","7","7","7","7","7","7","Conjunto habitacional","Conjunto habitacional","Conjunto habitacional","Conjunto habitacional","Conjunto habitacional","Conjunto habitacional","Conjunto habitacional","Conjunto habitacional","Conjunto habitacional","Conjunto habitacional","Conjunto habitacional","Conjunto habitacional","Conjunto habitacional","Conjunto habitacional","2020","2020"
"0901500011110025","09","Ciudad de México","015","Cuauhtémoc","0001","Cuauhtémoc","1110","025","312","160","152","37","11.86","70","22.44","154","49.36","51","16.35","26","8.33","13.64","13.03","14.3","140","140","100.0","131","93.57","9","6.43","2.38","0.63","-1","-1.0","131","100.0","131","100.0","131","100.0","131","100.0","1","2","2","1","1","3","3","1","2","2","1","1","2","3","3","3","3","Todas las vialidades","Alguna vialidad","Todas las vialidades","Todas las vialidades","Todas las vialidades","Alguna vialidad","Alguna vialidad","Todas las vialidades","Todas las vialidades","Alguna vialidad","Restricción en ninguna vialidad","Restricción en ninguna vialidad","Ninguna vialidad","Ninguna vialidad","2020","2020"
"0901500011110014","09","Ciudad de México","015","Cuauhtémoc","0001","Cuauhtémoc","1110","014","389","213","176","33","8.48","87","22.37","217","55.78","52","13.37","20","5.14","14.53","14.3","14.82","183","183","100.0","161","87.98","22","12.02","2.42","0.64","-1","0.62","161","100.0","161","100.0","161","100.0","161","100.0","1","2","1","1","1","3","3","1","1","2","1","1","2","3","3","2","2","Todas las vialidades","Alguna vialidad","Todas las vialidades","Todas las vialidades","Todas las vialidades","Todas las vialidades","Alguna vialidad","Todas las vialidades","Todas las vialidades","Alguna vialidad","Restricción en ninguna vialidad","Restricción en ninguna vialidad","Alguna vialidad","Alguna vialidad","2020","2020"
"0901500011093006","09","Ciudad de México","015","Cuauhtémoc","0001","Cuauhtémoc","1093","006","0","0","0","0","0.0","0","0.0","0","0.0","0","0.0","0","0.0","0.0","0.0","0.0","0","0","0.0","0","0.0","0","0.0","0.0","0.0","0","0.0","0","0.0","0","0.0","0","0.0","0","0.0","1","1","1","1","1","3","3","1","2","2","1","1","2","3","3","3","3","Todas las vialidades","Todas las vialidades","Todas las vialidades","Todas las vialidades","Todas las vialidades","Alguna vialidad","Alguna vialidad","Todas las vialidades","Todas las vialidades","Alguna vialidad","Restricción en ninguna vialidad","Restricción en ninguna vialidad","Ninguna vialidad","Ninguna vialidad","2020","2020"
"0901500011040010","09","Ciudad de México","015","Cuauhtémoc","0001","Cuauhtémoc","1040","010","152","85","67","28","18.42","42","27.63","63","41.45","19","12.5","12","7.89","11.62","11.6","11.65","68","68","100.0","56","82.35","12","17.65","2.71","0.83","4","7.14","56","100.0","56","100.0","56","100.0","56","100.0","1","3","3","1","1","3","3","1","2","3","2","1","3","3","3","3","3","Todas las vialidades","Ninguna vialidad","Todas las vialidades","Todas las vialidades","Todas las vialidades","Alguna vialidad","Ninguna vialidad","Alguna vialidad","Todas las vialidades","Ninguna vialidad","Restricción en ninguna vialidad","Restricción en ninguna vialidad","Ninguna vialidad","Ninguna vialidad","2020","2020"
"0901500011159020","09","Ciudad de México","015","Cuauhtémoc","0001","Cuauhtémoc","1159","020","86","41","45","13","15.12","31","36.05","33","38.37","9","10.47","7","8.14","8.96","8.33","9.48","24","24","100.0","23","95.83","-1","4.17","3.74","1.0","0","0.0","23","100.0","23","100.0","23","100.0","23","100.0","7","7","7","7","7","7","7","7","7","7","7","7","7","7","7","7","7","Conjunto habitacional","Conjunto habitacional","Conjunto habitacional","Conjunto habitacional","Conjunto habitacional","Conjunto habitacional","Conjunto habitacional","Conjunto habitacional","Conjunto habitacional","Conjunto habitacional","Conjunto habitacional","Conjunto habitacional","Conjunto habitacional","Conjunto habitacional","2020","2020"
"0901600010868019","09","Ciudad de México","016","Miguel Hidalgo","0001","Miguel Hidalgo","0868","019","0","0","0","0","0.0","0","0.0","0","0.0","0","0.0","0","0.0","0.0","0.0","0.0","0","0","0.0","0","0.0","0","0.0","0.0","0.0","0","0.0","0","0.0","0","0.0","0","0.0","0","0.0","1","3","2","2","1","3","3","3","3","3","1","3","2","3","3","2","3","Todas las vialidades","Ninguna vialidad","Alguna vialidad","Todas las vialidades","Ninguna vialidad","Ninguna vialidad","Ninguna vialidad","Todas las vialidades","Ninguna vialidad","Alguna vialidad","Restricción en ninguna vialidad","Restricción en ninguna vialidad","Alguna vialidad","Ninguna vialidad","2020","2020"
"0901600010656018","09","Ciudad de México","016","Miguel Hidalgo","0001","Miguel Hidalgo","0656","018","288","141","147","28","9.72","44","15.28","162","56.25","54","18.75","8","2.78","15.16","14.8","15.52","166","166","100.0","135","81.33","31","18.67","2.13","0.53","3","2.22","135","100.0","135","100.0","135","100.0","135","100.0","1","1","2","1","1","3","3","2","1","2","1","1","2","3","3","2","3","Todas las vialidades","Todas las vialidades","Todas las vialidades","Todas las vialidades","Alguna vialidad","Todas las vialidades","Alguna vialidad","Todas las vialidades","Todas las vialidades","Alguna vialidad","Restricción en ninguna vialidad","Restricción en ninguna vialidad","Alguna vialidad","Ninguna vialidad","2020","2020"
"0901600010923004","09","Ciudad de México","016","Miguel Hidalgo","0001","Miguel Hidalgo","0923","004","102","48","54","16","15.69","21","20.59","46","45.1","19","18.63","5","4.9","14.36","13.44","15.13","25","25","100.0","24","96.0","-1","4.0","4.25","0.66","0","0.0","24","100.0","24","100.0","24","100.0","24","100.0","1","2","2","2","2","3","3","2","2","3","2","1","2","3","3","3","3","Todas las vialidades","Alguna vialidad","Alguna vialidad","Alguna vialidad","Alguna vialidad","Alguna vialidad","Ninguna vialidad","Alguna vialidad","Todas las vialidades","Alguna vialidad","Restricción en ninguna vialidad","Restricción en ninguna vialidad","Ninguna vialidad","Ninguna vialidad","2020","2020"
"0901500011017026","09","Ciudad de México","015","Cuauhtémoc","0001","Cuauhtémoc","1017","026","294","146","148","28","9.52","63","21.43","137","46.6","66","22.45","17","5.78","14.85","14.14","15.58","121","121","100.0","111","91.74","10","8.26","2.65","0.61","0","0.0","111","100.0","111","100.0","111","100.0","111","100.0","1","3","1","1","1","2","3","1","1","2","1","1","3","3","3","3","3","Todas las vialidades","Ninguna vialidad","Todas las vialidades","Todas las vialidades","Todas las vialidades","Todas las vialidades","Alguna vialidad","Todas las vialidades","Todas las vialidades","Ninguna vialidad","Restricción en ninguna vialidad","Restricción en ninguna vialidad","Ninguna vialidad","Ninguna vialidad","2020","2020"
"0901500011110023","09","Ciudad de México","015","Cuauhtémoc","0001","Cuauhtémoc","1110","023","153","73","80","9","5.88","39","25.49","74","48.37","31","20.26","6","3.92","15.18","15.33","15.04","78","78","100.0","71","91.03","7","8.97","2.15","0.56","0","0.0","70","98.59","71","100.0","70","98.59","70","98.59","1","3","2","1","1","3","3","1","2","3","1","3","3","3","3","3","3","Todas las vialidades","Ninguna vialidad","Todas las vialidades","Todas las vialidades","Todas las vialidades","Alguna vialidad","Ninguna vialidad","Todas las vialidades","Ninguna vialidad","Ninguna vialidad","Restricción en ninguna vialidad","Restricción en ninguna vialidad","Ninguna vialidad","Ninguna vialidad","2020","2020"
"0901500011036002","09","Ciudad de México","015","Cuauhtémoc","0001","Cuauhtémoc","1036","002","0","0","0","0","0.0","0","0.0","0","0.0","0","0.0","0","0.0","0.0","0.0","0.0","0","0","0.0","0","0.0","0","0.0","0.0","0.0","0","0.0","0","0.0","0","0.0","0","0.0","0","0.0","1","2","2","1","1","3","3","1","2","2","1","1","3","3","3","2","2","Todas las vialidades","Alguna vialidad","Todas las vialidades","Todas las vialidades","Todas las vialidades","Alguna vialidad","Alguna vialidad","Todas las vialidades","Todas las vialidades","Ninguna vialidad","Restricción en ninguna vialidad","Restricción en ninguna vialidad","Alguna vialidad","Alguna vialidad","2020","2020"
"0901600010798006","09","Ciudad de México","016","Miguel Hidalgo","0001","Miguel Hidalgo","0798","006","0","0","0","0","0.0","0","0.0","0","0.0","0","0.0","0","0.0","0.0","0.0","0.0","0","0","0.0","0","0.0","0","0.0","0.0","0.0","0","0.0","0","0.0","0","0.0","0","0.0","0","0.0","1","2","3","2","1","3","3","1","3","3","1","1","3","3","3","3","3","Todas las vialidades","Alguna vialidad","Alguna vialidad","Todas las vialidades","Todas las vialidades","Ninguna vialidad","Ninguna vialidad","Todas las vialidades","Todas las vialidades","Ninguna vialidad","Restricción en ninguna vialidad","Restricción en ninguna vialidad","Ninguna vialidad","Ninguna vialidad","2020","2020"
"0901500010790003","09","Ciudad de México","015","Cuauhtémoc","0001","Cuauhtémoc","0790","003","227","112","115","20","8.81","34","14.98","152","66.96","21","9.25","5","2.2","15.08","14.85","15.31","169","169","100.0","138","81.66","31","18.34","1.64","0.51","0","0.0","138","100.0","138","100.0","138","100.0","138","100.0","1","2","1","1","1","2","3","1","1","2","1","2","3","3","3","2","2","Todas las vialidades","Alguna vialidad","Todas las vialidades","Todas las vialidades","Todas las vialidades","Todas las vialidades","Alguna vialidad","Todas las vialidades","Alguna vialidad","Ninguna vialidad","Restricción en ninguna vialidad","Restricción en ninguna vialidad","Alguna vialidad","Alguna vialidad","2020","2020"
"0901500011267009","09","Ciudad de México","015","Cuauhtémoc","0001","Cuauhtémoc","1267","009","314","164","150","46","14.65","55","17.52","160","50.96","53","16.88","3","0.96","11.85","12.02","11.65","127","127","100.0","102","80.31","25","19.69","3.08","0.89","-1","0.98","102","100.0","102","100.0","102","100.0","102","100.0","1","2","2","1","1","3","3","2","2","2","1","2","2","3","3","3","3","Todas las vialidades","Alguna vialidad","Todas las vialidades","Todas las vialidades","Alguna vialidad","Alguna vialidad","Alguna vialidad","Todas las vialidades","Alguna vialidad","Alguna vialidad","Restricción en ninguna vialidad","Restricción en ninguna vialidad","Ninguna vialidad","Ninguna vialidad","2020","2020"
"0901500010644016","09","Ciudad de México","015","Cuauhtémoc","0001","Cuauhtémoc","0644","016","465","249","216","71","15.27","115","24.73","207","44.52","72","15.48","35","7.53","10.69","10.32","11.11","197","197","100.0","153","77.66","44","22.34","3.03","0.96","6","3.92","153","100.0","153","100.0","153","100.0","153","100.0","1","1","1","1","1","2","3","1","1","2","1","1","2","3","2","2","3","Todas las vialidades","Todas las vialidades","Todas las vialidades","Todas las vialidades","Todas las vialidades","Todas las vialidades","Alguna vialidad","Todas las vialidades","Todas las vialidades","Alguna vialidad","Restricción en ninguna vialidad","Restricción en alguna vialidad","Alguna vialidad","Ninguna vialidad","2020","2020"
"0901500011178017","09","Ciudad de México","015","Cuauhtémoc","0001","Cuauhtémoc","1178","017","147","90","57","12","8.16","25","17.01","71","48.3","39","26.53","8","5.44","15.44","15.05","16.08","77","77","100.0","69","89.61","8","10.39","2.13","0.51","-1","-1.0","69","100.0","69","100.0","69","100.0","69","100.0","1","2","2","2","2","3","3","1","2","2","2","2","3","2","2","3","3","Todas las vialidades","Alguna vialidad","Alguna vialidad","Alguna vialidad","Todas las vialidades","Alguna vialidad","Alguna vialidad","Alguna vialidad","Alguna vialidad","Ninguna vialidad","Restricción en alguna vialidad","Restricción en alguna vialidad","Ninguna vialidad","Ninguna vialidad","2020","2020"
"0901600011029014","09","Ciudad de México","016","Miguel Hidalgo","0001","Miguel Hidalgo","1029","014","87","47","40","6","6.9","12","13.79","40","45.98","29","33.33","4","4.6","14.81","14.53","15.21","35","35","100.0","33","94.29","-1","5.71","2.64","0.49","0","0.0","33","100.0","33","100.0","33","100.0","33","100.0","1","1","2","1","1","3","3","2","2","3","1","2","2","3","3","3","2","Todas las vialidades","Todas las vialidades","Todas las vialidades","Todas las vialidades","Alguna vialidad","Alguna vialidad","Ninguna vialidad","Todas las vialidades","Alguna vialidad","Alguna vialidad","Restricción en ninguna vialidad","Restricción en ninguna vialidad","Ninguna vialidad","Alguna vialidad","2020","2020"
"0901500010748020","09","Ciudad de México","015","Cuauhtémoc","0001","Cuauhtémoc","0748","020","8","3","5","0","0.0","-1","12.5","5","62.5","-1","25.0","0","0.0","7.75","5.67","9.0","5","5","100.0","5","100.0","0","0.0","1.6","0.6","0","0.0","3","100.0","3","100.0","3","100.0","3","100.0","1","2","2","1","2","3","3","2","2","2","2","2","2","2","2","2","2","Todas las vialidades","Alguna vialidad","Todas las vialidades","Alguna vialidad","Alguna vialidad","Alguna vialidad","Alguna vialidad","Alguna vialidad","Alguna vialidad","Alguna vialidad","Restricción en alguna vialidad","Restricción en alguna vialidad","Alguna vialidad","Alguna vialidad","2020","2020"
"0901500010998005","09","Ciudad de México","015","Cuauhtémoc","0001","Cuauhtémoc","0998","005","206","93","113","11","5.34","29","14.08","151","73.3","15","7.28","-1","0.97","16.15","15.81","16.42","140","140","100.0","118","84.29","22","15.71","1.75","0.46","-1","0.85","118","100.0","118","100.0","118","100.0","118","100.0","1","1","2","1","1","2","3","1","2","2","1","1","2","3","3","2","2","Todas las vialidades","Todas las vialidades","Todas las vialidades","Todas las vialidades","Todas las vialidades","Alguna vialidad","Alguna vialidad","Todas las vialidades","Todas las vialidades","Alguna vialidad","Restricción en ninguna vialidad","Restricción en ninguna vialidad","Alguna vialidad","Alguna vialidad","2020","2020"
"0901600010641001","09","Ciudad de México","016","Miguel Hidalgo","0001","Miguel Hidalgo","0641","001","142","63","79","12","8.45","20","14.08","83","58.45","27","19.01","3","2.11","15.28","15.0","15.52","80","80","100.0","70","87.5","10","12.5","2.03","0.51","0","0.0","70","100.0","70","100.0","70","100.0","70","100.0","1","1","1","1","1","3","2","1","1","3","1","1","2","3","3","3","3","Todas las vialidades","Todas las vialidades","Todas las vialidades","Todas las vialidades","Todas las vialidades","Todas las vialidades","Ninguna vialidad","Todas las vialidades","Todas las vialidades","Alguna vialidad","Restricción en ninguna vialidad","Restricción en ninguna vialidad","Ninguna vialidad","Ninguna vialidad","2020","2020"
"0901600010637011","09","Ciudad de México","016","Miguel Hidalgo","0001","Miguel Hidalgo","0637","011","0","0","0","0","0.0","0","0.0","0","0.0","0","0.0","0","0.0","0.0","0.0","0.0","0","0","0.0","0","0.0","0","0.0","0.0","0.0","0","0.0","0","0.0","0","0.0","0","0.0","0","0.0","1","1","1","1","1","3","2","1","1","3","1","1","2","3","3","3","3","Todas las vialidades","Todas las vialidades","Todas las vialidades","Todas las vialidades","Todas las vialidades","Todas las vialidades","Ninguna vialidad","Todas las vialidades","Todas las vialidades","Alguna vialidad","Restricción en ninguna vialidad","Restricción en ninguna vialidad","Ninguna vialidad","Ninguna vialidad","2020","2020"
"0901600010622018","09","Ciudad de México","016","Miguel Hidalgo","0001","Miguel Hidalgo","0622","018","77","37","40","5","6.49","9","11.69","42","54.55","21","27.27","4","5.19","14.32","13.56","15.08","39","39","100.0","38","97.44","-1","2.56","2.03","0.48","-1","2.63","38","100.0","38","100.0","38","100.0","38","100.0","1","2","1","1","1","2","3","1","1","2","1","1","2","3","3","2","3","Todas las vialidades","Alguna vialidad","Todas las vialidades","Todas las vialidades","Todas las vialidades","Todas las vialidades","Alguna vialidad","Todas las vialidades","Todas las vialidades","Alguna vialidad","Restricción en ninguna vialidad","Restricción en ninguna vialidad","Alguna vialidad","Ninguna vialidad","2020","2020"
"0901600010622015","09","Ciudad de México","016","Miguel Hidalgo","0001","Miguel Hidalgo","0622","015","0","0","0","0","0.0","0","0.0","0","0.0","0","0.0","0","0.0","0.0","0.0","0.0","1","0","0.0","-1","-1.0","-1","-1.0","0.0","0.0","0","0.0","0","0.0","0","0.0","0","0.0","0","0.0","1","1","1","1","1","2","2","2","1","2","2","2","2","3","3","2","2","Todas las vialidades","Todas las vialidades","Todas las vialidades","Todas las vialidades","Alguna vialidad","Todas las vialidades","Alguna vialidad","Alguna vialidad","Alguna vialidad","Alguna vialidad","Restricción en ninguna vialidad","Restricción en ninguna vialidad","Alguna vialidad","Alguna vialidad","2020","2020"
"0901600010961005","09","Ciudad de México","016","Miguel Hidalgo","0001","Miguel Hidalgo","0961","005","32","19","13","5","15.63","7","21.88","12","37.5","8","25.0","0","0.0","14.04","13.27","15.0","17","17","100.0","12","70.59","5","29.41","2.67","0.43","0","0.0","12","100.0","12","100.0","12","100.0","12","100.0","1","2","1","1","1","3","3","1","2","2","1","2","3","3","3","3","3","Todas las vialidades","Alguna vialidad","Todas las vialidades","Todas las vialidades","Todas las vialidades","Alguna vialidad","Alguna vialidad","Todas las vialidades","Alguna vialidad","Ninguna vialidad","Restricción en ninguna vialidad","Restricción en ninguna vialidad","Ninguna vialidad","Ninguna vialidad","2020","2020"
"0901500011002015","09","Ciudad de México","015","Cuauhtémoc","0001","Cuauhtémoc","1002","015","52","20","32","5","9.62","8","15.38","31","59.62","8","15.38","6","11.54","15.43","14.72","15.86","24","24","100.0","20","83.33","4","16.67","2.6","0.63","0","0.0","19","100.0","19","100.0","19","100.0","19","100.0","1","1","1","1","1","3","3","1","1","3","1","2","2","3","3","2","2","Todas las vialidades","Todas las vialidades","Todas las vialidades","Todas las vialidades","Todas las vialidades","Todas las vialidades","Ninguna vialidad","Todas las vialidades","Alguna vialidad","Alguna vialidad","Restricción en ninguna vialidad","Restricción en ninguna vialidad","Alguna vialidad","Alguna vialidad","2020","2020"
"0901500010860022","09","Ciudad de México","015","Cuauhtémoc","0001","Cuauhtémoc","0860","022","2","0","2","0","0.0","1","50.0","1","50.0","0","0.0","1","50.0","6.0","0.0","6.0","0","0","0.0","0","0.0","0","0.0","0.0","0.0","0","0.0","0","0.0","0","0.0","0","0.0","0","0.0","1","2","1","1","1","2","3","2","2","2","1","1","2","3","3","2","2","Todas las vialidades","Alguna vialidad","Todas las vialidades","Todas las vialidades","Alguna vialidad","Alguna vialidad","Alguna vialidad","Todas las vialidades","Todas las vialidades","Alguna vialidad","Restricción en ninguna vialidad","Restricción en ninguna vialidad","Alguna vialidad","Alguna vialidad","2020","2020"
"0901500011089005","09","Ciudad de México","015","Cuauhtémoc","0001","Cuauhtémoc","1089","005","154","72","82","15","9.74","41","26.62","77","50.0","21","13.64","3","-1.0","15.08","14.56","15.56","87","87","100.0","79","90.8","8","9.2","1.95","0.48","0","0.0","79","100.0","79","100.0","79","100.0","79","100.0","1","3","1","1","1","2","3","2","1","2","1","1","3","1","1","3","2","Todas las vialidades","Ninguna vialidad","Todas las vialidades","Todas las vialidades","Alguna vialidad","Todas las vialidades","Alguna vialidad","Todas las vialidades","Todas las vialidades","Ninguna vialidad","Restricción en todas las vialidade","Restricción en todas las vialidade","Ninguna vialidad","Alguna vialidad","2020","2020"
"0901600010961013","09","Ciudad de México","016","Miguel Hidalgo","0001","Miguel Hidalgo","0961","013","53","30","23","13","24.53","12","22.64","19","35.85","9","16.98","4","7.55","13.28","12.95","13.67","14","14","100.0","11","78.57","3","21.43","4.82","0.74","0","0.0","11","100.0","11","100.0","11","100.0","11","100.0","1","1","1","1","1","3","3","1","1","3","1","1","2","3","3","3","3","Todas las vialidades","Todas las vialidades","Todas las vialidades","Todas las vialidades","Todas las vialidades","Todas las vialidades","Ninguna vialidad","Todas las vialidades","Todas las vialidades","Alguna vialidad","Restricción en ninguna vialidad","Restricción en ninguna vialidad","Ninguna vialidad","Ninguna vialidad","2020","2020"
"0901600010868010","09","Ciudad de México","016","Miguel Hidalgo","0001","Miguel Hidalgo","0868","010","77","40","37","11","14.29","18","23.38","25","32.47","23","29.87","-1","-1.0","14.88","13.31","16.65","21","21","100.0","21","100.0","0","0.0","3.67","0.5","0","0.0","21","100.0","21","100.0","21","100.0","21","100.0","1","2","1","1","1","3","3","2","2","3","1","1","3","3","3","3","3","Todas las vialidades","Alguna vialidad","Todas las vialidades","Todas las vialidades","Alguna vialidad","Alguna vialidad","Ninguna vialidad","Todas las vialidades","Todas las vialidades","Ninguna vialidad","Restricción en ninguna vialidad","Restricción en ninguna vialidad","Ninguna vialidad","Ninguna vialidad","2020","2020"
